w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,w_tract,h_tract,h_county
060014007002006,060855120054008,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06085512005,06085
060014007002006,060855120531002,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06085512053,06085
060014007002006,060871011002044,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06087101100,06087
060014007002006,060871209011013,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06087120901,06087
060014007002006,060952505011006,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06095250501,06095
060014007002006,060952511002029,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06095251100,06095
060014007002006,060952512002017,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06095251200,06095
060014007002006,060952519024002,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06095251902,06095
060014007002006,060952521032009,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06095252103,06095
060014007002006,060952521061006,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06095252106,06095
060014007002006,060952521071004,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06095252107,06095
060014007002006,060971506034010,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06097150603,06097
060014007002006,060971542011013,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06097154201,06097
060014007002006,061130106052000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06113010605,06113
060014007002006,061130113011064,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06113011301,06113
060014007002008,060014010002000,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06001401000,06001
060014007002008,060014013003002,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06001401300,06001
060014007002008,060014014003001,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001401400,06001
060014007002008,060014076004001,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001407600,06001
060014007002008,060014081005022,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001408100,06001
060014007002008,060014205001005,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001420500,06001
060014007002008,060014222003013,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001422200,06001
060014007002008,060014235003014,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001423500,06001
060014007002008,060014251031003,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001425103,06001
060014007002008,060014283022000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001428302,06001
060014007002008,060014371022000,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001437102,06001
060014007002008,060014419241004,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001441924,06001
060014007002008,060014506073014,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001450607,06001
060014007002008,060014507442001,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001450744,06001
060014007002008,060133040061002,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06013304006,06013
060014007002008,060133373006014,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06013337300,06013
060014007002008,060133470003001,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06013347000,06013
060014007002008,060133551092000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013355109,06013
060014007002008,060133560022008,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06013356002,06013
060014007002008,060133591033014,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013359103,06013
060014007002008,060750120011000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06075012001,06075
060014007002008,060750135001002,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06075013500,06075
060014007002008,060750214003007,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06075021400,06075
060014007002008,060816111003008,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06081611100,06081
060014007002008,060855032182000,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06085503218,06085
060014007002009,060014083002015,1,0,1,0,1,0,0,0,1,0,20230321,06001400700,06001408300,06001
060014007002009,060133382033000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013338203,06013
060014007002011,060014010002002,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06001401000,06001
060014007002011,060014076004002,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001407600,06001
060014007002011,060014501021036,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001450102,06001
060014007002012,060014007002010,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001400700,06001
060014007002012,060014008001013,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001400800,06001
060014007002012,060014054011003,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001405401,06001
060014007002012,060014234003011,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06001423400,06001
060014007002012,060014357002006,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06001435700,06001
060014007002012,060411110011042,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06041111001,06041
060014007002012,060411261002000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06041126100,06041
060014007002012,060952504003002,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06095250400,06095
060014007002014,060014035013005,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001403501,06001
060014007002014,060014095002005,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06001409500,06001
060014007002014,060411090021001,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06041109002,06041
060014007002015,060750104021002,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06075010402,06075
060014007002016,060816103021008,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06081610302,06081
060014007002016,061150403051022,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06115040305,06115
060014007002017,060014007001019,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001400700,06001
060014007002017,060014035011001,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001403501,06001
060014007002017,060014049003003,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001404900,06001
060014007002017,060014230001001,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06001423000,06001
060014007002017,060014240011007,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06001424001,06001
060014007002017,060014240012000,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001424001,06001
060014007002017,060014431043003,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001443104,06001
060014007002017,060133060033001,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06013306003,06013
060014007002017,060670080071004,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06067008007,06067
060014007002017,060855047001026,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06085504700,06085
060014007002020,060014007002016,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06001400700,06001
060014007002020,060014010001005,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001401000,06001
060014007002020,060014010003000,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06001401000,06001
060014007002020,060014017002023,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06001401700,06001
060014007002020,060014075003009,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06001407500,06001
060014007002020,060014083004001,1,0,0,1,0,1,0,1,0,0,20230321,06001400700,06001408300,06001
060014007002020,060014083004002,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001408300,06001
060014007002020,060014094003005,1,0,1,0,1,0,0,1,0,0,20230321,06001400700,06001409400,06001
060014007002020,060014094003018,1,0,1,0,1,0,0,1,0,0,20230321,06001400700,06001409400,06001
060014007002020,060014234004003,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001423400,06001
060014007002020,060014272002005,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001427200,06001
060014007002020,060014325013007,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001432501,06001
060014007002020,060014338012005,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001433801,06001
060014007002020,060014382032011,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001438203,06001
060014007002020,060133020122000,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06013302012,06013
060014007002020,060133071024016,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013307102,06013
060014007002020,060133141033027,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013314103,06013
060014007002020,060133212004005,1,1,0,0,0,0,1,1,0,0,20230321,06001400700,06013321200,06013
060014007002020,060133290004010,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013329000,06013
060014007002020,060133373001012,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06013337300,06013
060014007002020,060133373002004,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06013337300,06013
060014007002020,060133553093010,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013355309,06013
060014007002020,060411060012011,1,1,0,0,0,1,0,1,0,0,20230321,06001400700,06041106001,06041
060014007002020,060710009012012,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06071000901,06071
060014007002020,060730060003011,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06073006000,06073
060014007002020,060730128002003,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06073012800,06073
060014007002020,060750112003001,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06075011200,06075
060014007002020,060770051361014,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06077005136,06077
060014007002020,060816011004003,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06081601100,06081
060014007002020,060816028002000,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06081602800,06081
060014007002020,060816032001000,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06081603200,06081
060014007002020,060952501031012,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06095250103,06095
060014007003000,060014016002013,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001401600,06001
060014007003000,060014215001010,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001421500,06001
060014007003000,060014223002011,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001422300,06001
060014007003000,060014236011015,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001423601,06001
060014007003000,060133120001001,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06013312000,06013
060014007003001,060014007001027,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001400700,06001
060014007003001,060014007002000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001400700,06001
060014007003001,060014007004008,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001400700,06001
060014007003001,060014008003015,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001400800,06001
060014007003001,060014017003074,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001401700,06001
060014007003001,060014035014000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001403501,06001
060014007003001,060014037021004,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06001403702,06001
060014007003001,060014081005006,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001408100,06001
060014007003001,060014081005022,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001408100,06001
060014007003001,060014099001019,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001409900,06001
060014007003001,060014215001019,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001421500,06001
060014007003001,060014231002000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001423100,06001
060014007003001,060014233002008,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001423300,06001
060014007003001,060014240021011,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001424002,06001
060014007003001,060014363022003,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001436302,06001
060014007003001,060014506081004,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06001450608,06001
060014007003001,060133031073013,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06013303107,06013
060014007003001,060133200012008,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06013320001,06013
060014007003001,060133340071002,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06013334007,06013
060014007003001,060133373006009,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06013337300,06013
060014007003001,060133383022006,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013338302,06013
060014007003001,060133410003014,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013341000,06013
060014007003001,060133451144001,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013345114,06013
060014007003001,060133451152002,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013345115,06013
060014007003001,060133540011009,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06013354001,06013
060014007003001,060133551231000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013355123,06013
060014007003001,060133680021001,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06013368002,06013
060014007003001,060133680021005,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06013368002,06013
060014007003001,060133830001005,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013383000,06013
060014007003001,060670062041021,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06067006204,06067
060014007003001,060670076022010,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06067007602,06067
060014007003001,060730170492011,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06073017049,06073
060014007003001,060750102011002,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06075010201,06075
060014007003001,060750158013000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06075015801,06075
060014007003001,060750158013001,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06075015801,06075
060014007003001,060750258002007,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06075025800,06075
060014007003001,060750310001005,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06075031000,06075
060014007003001,060816003002005,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06081600300,06081
060014007003001,060816038023003,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06081603802,06081
060014007003001,060816054003004,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06081605400,06081
060014007003001,060816071002000,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06081607100,06081
060014007003001,060816088005009,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06081608800,06081
060014007003001,060816121022003,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06081612102,06081
060014007003001,060855087052013,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06085508705,06085
060014007003001,060855120362001,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06085512036,06085
060014007003001,060871209022002,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06087120902,06087
060014007003001,060952501032007,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06095250103,06095
060014007003001,060952514002004,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06095251400,06095
060014007003002,060014014001013,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001401400,06001
060014007003003,060014240014011,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001424001,06001
060014007003003,060133400031002,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06013340003,06013
060014007003003,060670082062015,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06067008206,06067
060014007003005,060014003001005,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06001400300,06001
060014007003005,060014067001002,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001406700,06001
060014007003005,060014082001006,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001408200,06001
060014007003005,060014082002006,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001408200,06001
060014007003005,060014366013002,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001436601,06001
060014007003005,060019820001022,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06001982000,06001
060014007003005,060133020062024,1,1,0,0,0,0,1,1,0,0,20230321,06001400700,06013302006,06013
060014007003005,060133032043013,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06013303204,06013
060014007003005,060133072012004,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013307201,06013
060014007003005,060133170002018,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013317000,06013
060014007003005,060133190023000,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013319002,06013
060014007003005,060133320001001,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013332000,06013
060014007003005,060133362011000,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013336201,06013
060014007003005,060133640022000,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013364002,06013
060014007003005,060133860001018,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06013386000,06013
060014007003005,060411130002004,1,1,0,0,0,0,1,1,0,0,20230321,06001400700,06041113000,06041
060014007003005,060411130003000,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06041113000,06041
060014007003005,060411321002046,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06041132100,06041
060014007003005,060670081414000,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06067008141,06067
060014007003005,060670089133012,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06067008913,06067
060014007003005,060759809001013,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06075980900,06075
060014007003005,060855036012008,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06085503601,06085
060014007003005,060855119101004,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06085511910,06085
060014007003005,060990036102005,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06099003610,06099
060014007003006,060014034021001,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001403402,06001
060014007003006,060014336004000,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001433600,06001
060014007003006,060133031062007,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06013303106,06013
060014007003006,060133671003000,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06013367100,06013
060014007003006,060730133031000,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06073013303,06073
060014007003006,060730186222000,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06073018622,06073
060014007003007,060014010004007,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001401000,06001
060014007003007,060014036003007,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06001403600,06001
060014007003007,060014075003009,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001407500,06001
060014007003007,060014233002015,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001423300,06001
060014007003007,060014240022013,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001424002,06001
060014007003007,060014507441003,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001450744,06001
060014007003007,060750108001001,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06075010800,06075
060014007003007,060750310003001,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06075031000,06075
060014007003008,060014003004006,1,0,1,0,0,1,0,0,1,0,20230321,06001400700,06001400300,06001
060014007003008,060014004002011,1,0,1,0,0,1,0,0,1,0,20230321,06001400700,06001400400,06001
060014007003008,060014066022002,1,0,1,0,1,0,0,0,1,0,20230321,06001400700,06001406602,06001
060014007003008,060014068003000,1,0,1,0,0,0,1,0,1,0,20230321,06001400700,06001406800,06001
060014007003008,060014339003000,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06001433900,06001
060014007003008,060014362002008,1,0,1,0,0,1,0,0,1,0,20230321,06001400700,06001436200,06001
060014007003008,060014403383000,1,0,1,0,0,0,1,0,1,0,20230321,06001400700,06001440338,06001
060014007003008,060133551191005,1,1,0,0,1,0,0,0,1,0,20230321,06001400700,06013355119,06013
060014007003008,060411022022002,1,0,1,0,0,0,1,0,1,0,20230321,06001400700,06041102202,06041
060014007003008,060411041021001,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06041104102,06041
060014007003008,060411082023005,1,0,1,0,0,0,1,0,1,0,20230321,06001400700,06041108202,06041
060014007003008,060750123024003,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06075012302,06075
060014007003008,060759805011007,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06075980501,06075
060014007003008,060816085014003,1,0,1,0,1,0,0,0,1,0,20230321,06001400700,06081608501,06081
060014007003008,060855031242002,1,0,1,0,0,0,1,0,1,0,20230321,06001400700,06085503124,06085
