NAME,median_household_income,total_population,total_enrollment,college_grad_enrollment,total_households,no_vehicle_owner,no_vehicle_renter,pop_in_labor_force_universe,in_labor_force,unemployed,total_housing_units,state,county,tract,block group,GEOID,student_population,pct_students,households_no_vehicle,pct_no_vehicle,unemployment_rate
"Block Group 3, Census Tract 4423.02, Alameda County, California",82454,1672,,,571,6,125,1213,786,6,625,06,001,442302,3,060014423023,,,131,22.94,0.76
"Block Group 1, Census Tract 4424, Alameda County, California",110565,1224,,,434,0,9,960,746,24,434,06,001,442400,1,060014424001,,,9,2.07,3.22
"Block Group 2, Census Tract 4424, Alameda County, California",110761,2093,,,638,25,0,1761,1123,54,647,06,001,442400,2,060014424002,,,25,3.92,4.81
"Block Group 3, Census Tract 4424, Alameda County, California",159102,1091,,,349,7,0,994,651,0,374,06,001,442400,3,060014424003,,,7,2.01,0.0
"Block Group 4, Census Tract 4424, Alameda County, California",149638,2024,,,547,0,10,1825,1410,63,570,06,001,442400,4,060014424004,,,10,1.83,4.47
"Block Group 1, Census Tract 4425.01, Alameda County, California",84709,1779,,,568,0,0,1323,847,0,568,06,001,442501,1,060014425011,,,0,0.0,0.0
"Block Group 2, Census Tract 4425.01, Alameda County, California",143043,1737,,,450,0,26,1509,1024,41,483,06,001,442501,2,060014425012,,,26,5.78,4.0
"Block Group 1, Census Tract 4425.02, Alameda County, California",169673,1268,,,391,0,0,1055,812,48,391,06,001,442502,1,060014425021,,,0,0.0,5.91
"Block Group 2, Census Tract 4425.02, Alameda County, California",106952,2445,,,705,0,10,2085,1716,22,714,06,001,442502,2,060014425022,,,10,1.42,1.28
"Block Group 1, Census Tract 4426.01, Alameda County, California",151776,1428,,,387,0,3,1033,739,13,395,06,001,442601,1,060014426011,,,3,0.78,1.76
"Block Group 2, Census Tract 4426.01, Alameda County, California",119545,2429,,,804,0,35,2041,1372,35,812,06,001,442601,2,060014426012,,,35,4.35,2.55
"Block Group 1, Census Tract 4426.02, Alameda County, California",117202,1677,,,577,7,53,1276,897,39,637,06,001,442602,1,060014426021,,,60,10.4,4.35
"Block Group 2, Census Tract 4426.02, Alameda County, California",167404,1582,,,574,24,0,1319,845,11,634,06,001,442602,2,060014426022,,,24,4.18,1.3
"Block Group 3, Census Tract 4426.02, Alameda County, California",72639,1560,,,477,0,84,1285,695,25,477,06,001,442602,3,060014426023,,,84,17.61,3.6
"Block Group 1, Census Tract 4427, Alameda County, California",168456,888,,,319,0,0,663,435,0,320,06,001,442700,1,060014427001,,,0,0.0,0.0
"Block Group 2, Census Tract 4427, Alameda County, California",172656,917,,,353,0,0,794,499,21,398,06,001,442700,2,060014427002,,,0,0.0,4.21
"Block Group 3, Census Tract 4427, Alameda County, California",205078,1157,,,345,0,0,890,600,7,345,06,001,442700,3,060014427003,,,0,0.0,1.17
"Block Group 1, Census Tract 4428, Alameda County, California",142177,2973,,,910,0,4,2426,1774,117,922,06,001,442800,1,060014428001,,,4,0.44,6.6
"Block Group 1, Census Tract 4429, Alameda County, California",162056,1802,,,527,13,0,1393,1069,0,570,06,001,442900,1,060014429001,,,13,2.47,0.0
"Block Group 2, Census Tract 4429, Alameda County, California",165909,3168,,,924,0,0,2417,1532,103,924,06,001,442900,2,060014429002,,,0,0.0,6.72
"Block Group 3, Census Tract 4429, Alameda County, California",115982,1383,,,423,0,21,1064,657,57,508,06,001,442900,3,060014429003,,,21,4.96,8.68
"Block Group 4, Census Tract 4429, Alameda County, California",131719,1191,,,368,13,0,894,727,101,368,06,001,442900,4,060014429004,,,13,3.53,13.89
"Block Group 1, Census Tract 4430.01, Alameda County, California",135294,1569,,,470,17,0,1163,836,39,470,06,001,443001,1,060014430011,,,17,3.62,4.67
"Block Group 2, Census Tract 4430.01, Alameda County, California",137868,1195,,,375,12,0,955,644,10,421,06,001,443001,2,060014430012,,,12,3.2,1.55
"Block Group 1, Census Tract 4430.02, Alameda County, California",71935,2017,,,576,0,0,1712,1212,95,576,06,001,443002,1,060014430021,,,0,0.0,7.84
"Block Group 2, Census Tract 4430.02, Alameda County, California",145893,1743,,,537,7,8,1436,885,60,558,06,001,443002,2,060014430022,,,15,2.79,6.78
"Block Group 3, Census Tract 4430.02, Alameda County, California",152419,2928,,,852,11,0,2167,1479,126,852,06,001,443002,3,060014430023,,,11,1.29,8.52
"Block Group 1, Census Tract 4431.02, Alameda County, California",227500,983,,,312,0,0,793,458,9,347,06,001,443102,1,060014431021,,,0,0.0,1.97
"Block Group 2, Census Tract 4431.02, Alameda County, California",171406,962,,,287,0,11,728,429,11,296,06,001,443102,2,060014431022,,,11,3.83,2.56
"Block Group 3, Census Tract 4431.02, Alameda County, California",212285,1541,,,440,11,0,1270,843,58,440,06,001,443102,3,060014431023,,,11,2.5,6.88
"Block Group 4, Census Tract 4431.02, Alameda County, California",213426,1420,,,490,0,0,1173,763,29,499,06,001,443102,4,060014431024,,,0,0.0,3.8
"Block Group 1, Census Tract 4431.03, Alameda County, California",213819,1683,,,523,16,9,1443,1061,89,546,06,001,443103,1,060014431031,,,25,4.78,8.39
"Block Group 2, Census Tract 4431.03, Alameda County, California",210463,1160,,,378,17,0,1067,602,37,385,06,001,443103,2,060014431032,,,17,4.5,6.15
"Block Group 3, Census Tract 4431.03, Alameda County, California",206667,1268,,,312,0,0,948,443,0,334,06,001,443103,3,060014431033,,,0,0.0,0.0
"Block Group 1, Census Tract 4431.04, Alameda County, California",180185,1516,,,492,0,0,1227,648,4,492,06,001,443104,1,060014431041,,,0,0.0,0.62
"Block Group 2, Census Tract 4431.04, Alameda County, California",188387,1018,,,308,0,0,795,447,0,308,06,001,443104,2,060014431042,,,0,0.0,0.0
"Block Group 3, Census Tract 4431.04, Alameda County, California",205078,1419,,,433,0,0,1124,740,28,433,06,001,443104,3,060014431043,,,0,0.0,3.78
"Block Group 4, Census Tract 4431.04, Alameda County, California",177386,1770,,,502,0,34,1233,808,34,576,06,001,443104,4,060014431044,,,34,6.77,4.21
"Block Group 1, Census Tract 4431.05, Alameda County, California",203021,1754,,,595,0,35,1419,733,6,595,06,001,443105,1,060014431051,,,35,5.88,0.82
"Block Group 2, Census Tract 4431.05, Alameda County, California",215175,2984,,,881,7,0,2440,1560,126,914,06,001,443105,2,060014431052,,,7,0.79,8.08
"Block Group 1, Census Tract 4432, Alameda County, California",234118,2822,,,847,0,0,2318,1472,29,890,06,001,443200,1,060014432001,,,0,0.0,1.97
"Block Group 2, Census Tract 4432, Alameda County, California",225000,1025,,,304,8,8,859,629,64,323,06,001,443200,2,060014432002,,,16,5.26,10.17
"Block Group 1, Census Tract 4433.01, Alameda County, California",170761,1613,,,476,0,18,1347,789,21,476,06,001,443301,1,060014433011,,,18,3.78,2.66
"Block Group 2, Census Tract 4433.01, Alameda County, California",245438,1956,,,573,16,0,1539,960,15,573,06,001,443301,2,060014433012,,,16,2.79,1.56
"Block Group 3, Census Tract 4433.01, Alameda County, California",164506,744,,,227,0,0,609,475,31,227,06,001,443301,3,060014433013,,,0,0.0,6.53
"Block Group 1, Census Tract 4433.21, Alameda County, California",137727,2020,,,690,0,24,1449,953,48,812,06,001,443321,1,060014433211,,,24,3.48,5.04
"Block Group 2, Census Tract 4433.21, Alameda County, California",108594,1270,,,437,7,17,926,598,0,437,06,001,443321,2,060014433212,,,24,5.49,0.0
"Block Group 1, Census Tract 4433.22, Alameda County, California",171875,1813,,,565,0,0,1333,984,93,582,06,001,443322,1,060014433221,,,0,0.0,9.45
"Block Group 2, Census Tract 4433.22, Alameda County, California",186136,1406,,,414,47,0,1110,663,51,430,06,001,443322,2,060014433222,,,47,11.35,7.69
"Block Group 1, Census Tract 4441, Alameda County, California",213938,2576,,,801,0,0,2067,1692,28,801,06,001,444100,1,060014441001,,,0,0.0,1.65
"Block Group 2, Census Tract 4441, Alameda County, California",146319,2184,,,674,14,0,1888,1234,66,762,06,001,444100,2,060014441002,,,14,2.08,5.35
"Block Group 3, Census Tract 4441, Alameda County, California",97269,1541,,,584,0,0,1460,922,0,606,06,001,444100,3,060014441003,,,0,0.0,0.0
"Block Group 4, Census Tract 4441, Alameda County, California",79525,1574,,,595,0,90,1511,782,14,595,06,001,444100,4,060014441004,,,90,15.13,1.79
"Block Group 1, Census Tract 4442, Alameda County, California",179125,1463,,,367,0,0,1232,854,57,389,06,001,444200,1,060014442001,,,0,0.0,6.67
"Block Group 2, Census Tract 4442, Alameda County, California",136000,2544,,,740,13,0,2303,1535,65,750,06,001,444200,2,060014442002,,,13,1.76,4.23
"Block Group 3, Census Tract 4442, Alameda County, California",147366,3051,,,883,0,0,2495,1862,6,883,06,001,444200,3,060014442003,,,0,0.0,0.32
"Block Group 1, Census Tract 4443.01, Alameda County, California",122625,2021,,,614,7,0,1636,1143,127,630,06,001,444301,1,060014443011,,,7,1.14,11.11
"Block Group 2, Census Tract 4443.01, Alameda County, California",174821,1820,,,558,6,0,1526,968,53,568,06,001,444301,2,060014443012,,,6,1.08,5.48
"Block Group 1, Census Tract 4443.03, Alameda County, California",-666666666,0,,,0,0,0,0,0,0,0,06,001,444303,1,060014443031,,,0,,
"Block Group 1, Census Tract 4443.04, Alameda County, California",102672,2377,,,606,0,0,1896,1524,92,672,06,001,444304,1,060014443041,,,0,0.0,6.04
"Block Group 2, Census Tract 4443.04, Alameda County, California",204202,3447,,,1078,9,36,2901,2066,46,1118,06,001,444304,2,060014443042,,,45,4.17,2.23
"Block Group 1, Census Tract 4444, Alameda County, California",91688,942,,,279,12,0,864,653,54,279,06,001,444400,1,060014444001,,,12,4.3,8.27
"Block Group 2, Census Tract 4444, Alameda County, California",97500,2626,,,670,0,66,1933,1381,137,688,06,001,444400,2,060014444002,,,66,9.85,9.92
"Block Group 3, Census Tract 4444, Alameda County, California",107750,1995,,,489,6,6,1460,1082,25,533,06,001,444400,3,060014444003,,,12,2.45,2.31
"Block Group 1, Census Tract 4445, Alameda County, California",120972,853,,,213,0,0,625,377,30,234,06,001,444500,1,060014445001,,,0,0.0,7.96
"Block Group 2, Census Tract 4445, Alameda County, California",146353,1473,,,500,0,0,1186,703,7,500,06,001,444500,2,060014445002,,,0,0.0,1.0
"Block Group 3, Census Tract 4445, Alameda County, California",130884,1906,,,487,13,0,1516,1115,38,519,06,001,444500,3,060014445003,,,13,2.67,3.41
"Block Group 4, Census Tract 4445, Alameda County, California",92254,2781,,,764,0,0,1894,1387,169,816,06,001,444500,4,060014445004,,,0,0.0,12.18
"Block Group 1, Census Tract 4446.01, Alameda County, California",159896,2595,,,648,17,0,2253,1704,143,648,06,001,444601,1,060014446011,,,17,2.62,8.39
"Block Group 2, Census Tract 4446.01, Alameda County, California",188289,3379,,,1090,26,0,2668,1917,66,1152,06,001,444601,2,060014446012,,,26,2.39,3.44
"Block Group 1, Census Tract 4446.02, Alameda County, California",156705,3066,,,1191,11,0,2635,2000,96,1282,06,001,444602,1,060014446021,,,11,0.92,4.8
"Block Group 2, Census Tract 4446.02, Alameda County, California",155446,1601,,,523,6,0,1345,970,84,564,06,001,444602,2,060014446022,,,6,1.15,8.66
"Block Group 1, Census Tract 4501.01, Alameda County, California",166250,4344,,,1604,10,48,3445,2762,123,1668,06,001,450101,1,060014501011,,,58,3.62,4.45
"Block Group 2, Census Tract 4501.01, Alameda County, California",179808,2764,,,984,0,0,2084,1401,12,1076,06,001,450101,2,060014501012,,,0,0.0,0.86
"Block Group 1, Census Tract 4501.02, Alameda County, California",148107,5302,,,1293,0,26,4173,2086,70,1356,06,001,450102,1,060014501021,,,26,2.01,3.36
"Block Group 2, Census Tract 4501.02, Alameda County, California",249306,1399,,,417,6,12,1028,726,19,417,06,001,450102,2,060014501022,,,18,4.32,2.62
"Block Group 1, Census Tract 4502, Alameda County, California",137170,1641,,,568,0,24,1210,918,98,568,06,001,450200,1,060014502001,,,24,4.23,10.68
"Block Group 2, Census Tract 4502, Alameda County, California",105852,2145,,,999,0,0,1748,1160,17,1014,06,001,450200,2,060014502002,,,0,0.0,1.47
"Block Group 3, Census Tract 4502, Alameda County, California",62386,1684,,,803,0,77,1350,928,55,848,06,001,450200,3,060014502003,,,77,9.59,5.93
"Block Group 1, Census Tract 4503, Alameda County, California",109880,1987,,,689,16,22,1652,944,105,769,06,001,450300,1,060014503001,,,38,5.52,11.12
"Block Group 2, Census Tract 4503, Alameda County, California",141632,1607,,,637,0,19,1321,1030,22,683,06,001,450300,2,060014503002,,,19,2.98,2.14
"Block Group 3, Census Tract 4503, Alameda County, California",125750,1840,,,557,10,0,1296,866,69,557,06,001,450300,3,060014503003,,,10,1.8,7.97
"Block Group 1, Census Tract 4504, Alameda County, California",130729,1793,,,528,0,0,1519,810,7,537,06,001,450400,1,060014504001,,,0,0.0,0.86
"Block Group 2, Census Tract 4504, Alameda County, California",117120,1807,,,563,0,0,1495,1123,141,563,06,001,450400,2,060014504002,,,0,0.0,12.56
"Block Group 3, Census Tract 4504, Alameda County, California",146227,2642,,,1095,0,26,2216,1768,62,1138,06,001,450400,3,060014504003,,,26,2.37,3.51
"Block Group 4, Census Tract 4504, Alameda County, California",150444,1903,,,542,0,0,1483,1024,17,611,06,001,450400,4,060014504004,,,0,0.0,1.66
"Block Group 1, Census Tract 4505.01, Alameda County, California",203668,1528,,,509,0,0,1077,838,0,544,06,001,450501,1,060014505011,,,0,0.0,0.0
"Block Group 2, Census Tract 4505.01, Alameda County, California",144732,1781,,,745,40,0,1542,944,26,745,06,001,450501,2,060014505012,,,40,5.37,2.75
"Block Group 1, Census Tract 4505.02, Alameda County, California",185841,2650,,,950,20,4,2322,1532,71,989,06,001,450502,1,060014505021,,,24,2.53,4.63
"Block Group 2, Census Tract 4505.02, Alameda County, California",222232,3433,,,1057,30,0,2737,1887,53,1089,06,001,450502,2,060014505022,,,30,2.84,2.81
"Block Group 1, Census Tract 4506.01, Alameda County, California",163750,569,,,214,0,6,491,330,26,256,06,001,450601,1,060014506011,,,6,2.8,7.88
"Block Group 2, Census Tract 4506.01, Alameda County, California",178438,1632,,,624,0,0,1371,921,47,657,06,001,450601,2,060014506012,,,0,0.0,5.1
"Block Group 3, Census Tract 4506.01, Alameda County, California",247225,1444,,,525,0,0,1221,657,44,525,06,001,450601,3,060014506013,,,0,0.0,6.7
"Block Group 1, Census Tract 4506.03, Alameda County, California",167917,1492,,,395,0,0,1126,792,0,416,06,001,450603,1,060014506031,,,0,0.0,0.0
"Block Group 2, Census Tract 4506.03, Alameda County, California",188000,1832,,,596,0,0,1342,1002,19,596,06,001,450603,2,060014506032,,,0,0.0,1.9
"Block Group 3, Census Tract 4506.03, Alameda County, California",-666666666,759,,,175,0,0,533,312,5,175,06,001,450603,3,060014506033,,,0,0.0,1.6
"Block Group 4, Census Tract 4506.03, Alameda County, California",150781,979,,,339,0,0,722,578,29,339,06,001,450603,4,060014506034,,,0,0.0,5.02
"Block Group 1, Census Tract 4506.04, Alameda County, California",193235,1379,,,406,0,0,1022,627,5,406,06,001,450604,1,060014506041,,,0,0.0,0.8
"Block Group 2, Census Tract 4506.04, Alameda County, California",119816,2165,,,801,0,67,1702,1221,25,801,06,001,450604,2,060014506042,,,67,8.36,2.05
"Block Group 3, Census Tract 4506.04, Alameda County, California",174583,1157,,,420,0,0,877,561,0,420,06,001,450604,3,060014506043,,,0,0.0,0.0
"Block Group 4, Census Tract 4506.04, Alameda County, California",191827,477,,,155,0,0,401,306,0,180,06,001,450604,4,060014506044,,,0,0.0,0.0
"Block Group 1, Census Tract 4506.05, Alameda County, California",166563,1833,,,620,0,17,1412,917,16,666,06,001,450605,1,060014506051,,,17,2.74,1.74
"Block Group 2, Census Tract 4506.05, Alameda County, California",188500,826,,,306,0,0,639,346,0,306,06,001,450605,2,060014506052,,,0,0.0,0.0
"Block Group 3, Census Tract 4506.05, Alameda County, California",148702,1128,,,420,5,0,832,521,19,420,06,001,450605,3,060014506053,,,5,1.19,3.65
"Block Group 1, Census Tract 4506.06, Alameda County, California",181141,2241,,,797,54,0,1866,1361,34,797,06,001,450606,1,060014506061,,,54,6.78,2.5
"Block Group 2, Census Tract 4506.06, Alameda County, California",218750,1652,,,484,0,0,1394,860,100,508,06,001,450606,2,060014506062,,,0,0.0,11.63
"Block Group 3, Census Tract 4506.06, Alameda County, California",182127,2140,,,738,10,0,1508,978,18,746,06,001,450606,3,060014506063,,,10,1.36,1.84
"Block Group 1, Census Tract 4506.07, Alameda County, California",140094,1709,,,685,0,0,1297,1055,30,943,06,001,450607,1,060014506071,,,0,0.0,2.84
"Block Group 2, Census Tract 4506.07, Alameda County, California",102833,1572,,,652,0,13,1389,1086,0,684,06,001,450607,2,060014506072,,,13,1.99,0.0
"Block Group 3, Census Tract 4506.07, Alameda County, California",108924,2260,,,962,0,202,1795,1166,0,1021,06,001,450607,3,060014506073,,,202,21.0,0.0
"Block Group 1, Census Tract 4506.08, Alameda County, California",250001,1642,,,454,0,0,1331,845,106,454,06,001,450608,1,060014506081,,,0,0.0,12.54
"Block Group 2, Census Tract 4506.08, Alameda County, California",250001,1857,,,596,0,18,1341,909,0,630,06,001,450608,2,060014506082,,,18,3.02,0.0
"Block Group 3, Census Tract 4506.08, Alameda County, California",248984,1147,,,363,0,0,947,702,0,363,06,001,450608,3,060014506083,,,0,0.0,0.0
"Block Group 1, Census Tract 4506.09, Alameda County, California",125151,1077,,,507,0,0,885,802,17,558,06,001,450609,1,060014506091,,,0,0.0,2.12
"Block Group 2, Census Tract 4506.09, Alameda County, California",148696,1590,,,628,49,0,1359,813,31,628,06,001,450609,2,060014506092,,,49,7.8,3.81
"Block Group 3, Census Tract 4506.09, Alameda County, California",180982,2143,,,751,14,0,1708,1065,95,751,06,001,450609,3,060014506093,,,14,1.86,8.92
"Block Group 1, Census Tract 4507.01, Alameda County, California",250001,940,,,277,0,0,667,459,0,342,06,001,450701,1,060014507011,,,0,0.0,0.0
"Block Group 2, Census Tract 4507.01, Alameda County, California",116563,987,,,395,0,0,879,507,51,395,06,001,450701,2,060014507012,,,0,0.0,10.06
"Block Group 3, Census Tract 4507.01, Alameda County, California",168047,1002,,,283,0,0,883,567,0,283,06,001,450701,3,060014507013,,,0,0.0,0.0
"Block Group 4, Census Tract 4507.01, Alameda County, California",250001,2789,,,865,0,0,2103,1258,0,865,06,001,450701,4,060014507014,,,0,0.0,0.0
"Block Group 5, Census Tract 4507.01, Alameda County, California",250001,2857,,,813,25,0,2322,1444,71,863,06,001,450701,5,060014507015,,,25,3.08,4.92
"Block Group 1, Census Tract 4507.41, Alameda County, California",98194,2493,,,710,0,29,1736,1209,14,710,06,001,450741,1,060014507411,,,29,4.08,1.16
"Block Group 2, Census Tract 4507.41, Alameda County, California",127212,1730,,,657,0,125,1458,753,52,715,06,001,450741,2,060014507412,,,125,19.03,6.91
"Block Group 3, Census Tract 4507.41, Alameda County, California",195650,1760,,,615,8,0,1452,1008,1,615,06,001,450741,3,060014507413,,,8,1.3,0.1
"Block Group 1, Census Tract 4507.42, Alameda County, California",146932,1748,,,708,19,0,1504,1140,65,715,06,001,450742,1,060014507421,,,19,2.68,5.7
"Block Group 2, Census Tract 4507.42, Alameda County, California",202159,1946,,,639,42,11,1520,940,46,659,06,001,450742,2,060014507422,,,53,8.29,4.89
"Block Group 3, Census Tract 4507.42, Alameda County, California",133125,1671,,,683,72,0,1345,706,20,901,06,001,450742,3,060014507423,,,72,10.54,2.83
"Block Group 1, Census Tract 4507.43, Alameda County, California",134688,1763,,,777,11,0,1345,1000,99,820,06,001,450743,1,060014507431,,,11,1.42,9.9
"Block Group 2, Census Tract 4507.43, Alameda County, California",138125,1269,,,442,0,22,1019,835,0,467,06,001,450743,2,060014507432,,,22,4.98,0.0
"Block Group 3, Census Tract 4507.43, Alameda County, California",143590,1683,,,618,0,70,1245,940,0,640,06,001,450743,3,060014507433,,,70,11.33,0.0
"Block Group 4, Census Tract 4507.43, Alameda County, California",133424,2521,,,831,0,4,1989,1583,139,867,06,001,450743,4,060014507434,,,4,0.48,8.78
"Block Group 1, Census Tract 4507.44, Alameda County, California",166379,2606,,,816,0,0,1946,1340,45,852,06,001,450744,1,060014507441,,,0,0.0,3.36
"Block Group 2, Census Tract 4507.44, Alameda County, California",197083,3310,,,1255,30,41,2861,1529,55,1255,06,001,450744,2,060014507442,,,71,5.66,3.6
"Block Group 1, Census Tract 4507.45, Alameda County, California",201033,3645,,,1034,0,0,2615,1871,295,1051,06,001,450745,1,060014507451,,,0,0.0,15.77
"Block Group 2, Census Tract 4507.45, Alameda County, California",159125,1708,,,729,0,71,1519,833,6,729,06,001,450745,2,060014507452,,,71,9.74,0.72
"Block Group 3, Census Tract 4507.45, Alameda County, California",169545,1120,,,466,20,0,971,781,14,521,06,001,450745,3,060014507453,,,20,4.29,1.79
"Block Group 1, Census Tract 4507.46, Alameda County, California",137188,2802,,,1024,0,70,2236,1350,70,1024,06,001,450746,1,060014507461,,,70,6.84,5.19
"Block Group 2, Census Tract 4507.46, Alameda County, California",174583,500,,,188,0,0,417,311,15,188,06,001,450746,2,060014507462,,,0,0.0,4.82
"Block Group 1, Census Tract 4507.50, Alameda County, California",139500,2504,,,1110,10,0,1974,1504,25,1177,06,001,450750,1,060014507501,,,10,0.9,1.66
"Block Group 2, Census Tract 4507.50, Alameda County, California",129107,4121,,,1469,18,93,2943,1923,40,1469,06,001,450750,2,060014507502,,,111,7.56,2.08
"Block Group 1, Census Tract 4507.51, Alameda County, California",250001,7858,,,2194,47,0,5350,3840,123,2279,06,001,450751,1,060014507511,,,47,2.14,3.2
"Block Group 2, Census Tract 4507.51, Alameda County, California",250001,4842,,,1347,17,0,3126,2433,71,1408,06,001,450751,2,060014507512,,,17,1.26,2.92
"Block Group 1, Census Tract 4507.52, Alameda County, California",246548,5911,,,1800,8,29,4385,3471,152,1833,06,001,450752,1,060014507521,,,37,2.06,4.38
"Block Group 2, Census Tract 4507.52, Alameda County, California",250001,3004,,,763,0,0,2187,1491,13,763,06,001,450752,2,060014507522,,,0,0.0,0.87
"Block Group 1, Census Tract 4511.02, Alameda County, California",173036,984,,,345,0,0,793,446,2,345,06,001,451102,1,060014511021,,,0,0.0,0.45
"Block Group 2, Census Tract 4511.02, Alameda County, California",250001,1831,,,558,10,0,1501,1107,64,596,06,001,451102,2,060014511022,,,10,1.79,5.78
"Block Group 3, Census Tract 4511.02, Alameda County, California",201607,1158,,,378,0,0,909,516,22,378,06,001,451102,3,060014511023,,,0,0.0,4.26
"Block Group 1, Census Tract 4511.03, Alameda County, California",-666666666,0,,,0,0,0,0,0,0,0,06,001,451103,1,060014511031,,,0,,
"Block Group 2, Census Tract 4511.03, Alameda County, California",250001,1588,,,438,0,0,1258,718,24,502,06,001,451103,2,060014511032,,,0,0.0,3.34
"Block Group 1, Census Tract 4511.04, Alameda County, California",160600,2370,,,772,27,0,1940,1364,53,801,06,001,451104,1,060014511041,,,27,3.5,3.89
"Block Group 2, Census Tract 4511.04, Alameda County, California",138267,2447,,,749,0,0,1882,1390,13,749,06,001,451104,2,060014511042,,,0,0.0,0.94
"Block Group 3, Census Tract 4511.04, Alameda County, California",231583,2337,,,645,0,0,1765,987,47,694,06,001,451104,3,060014511043,,,0,0.0,4.76
"Block Group 1, Census Tract 4512.01, Alameda County, California",61484,1825,,,817,0,84,1593,1033,0,817,06,001,451201,1,060014512011,,,84,10.28,0.0
"Block Group 2, Census Tract 4512.01, Alameda County, California",122799,2867,,,993,0,0,2180,1518,80,1005,06,001,451201,2,060014512012,,,0,0.0,5.27
"Block Group 3, Census Tract 4512.01, Alameda County, California",74788,1589,,,591,0,0,1210,982,9,591,06,001,451201,3,060014512013,,,0,0.0,0.92
"Block Group 4, Census Tract 4512.01, Alameda County, California",154400,1282,,,422,0,8,903,739,68,422,06,001,451201,4,060014512014,,,8,1.9,9.2
"Block Group 1, Census Tract 4512.02, Alameda County, California",166458,3404,,,1414,16,0,2766,2048,85,1452,06,001,451202,1,060014512021,,,16,1.13,4.15
"Block Group 2, Census Tract 4512.02, Alameda County, California",155938,683,,,223,0,0,575,424,41,223,06,001,451202,2,060014512022,,,0,0.0,9.67
"Block Group 3, Census Tract 4512.02, Alameda County, California",133598,1442,,,427,4,0,1274,834,10,427,06,001,451202,3,060014512023,,,4,0.94,1.2
"Block Group 1, Census Tract 4513, Alameda County, California",109758,2851,,,970,0,0,2187,1593,100,970,06,001,451300,1,060014513001,,,0,0.0,6.28
"Block Group 2, Census Tract 4513, Alameda County, California",119531,1339,,,518,0,0,1107,703,20,561,06,001,451300,2,060014513002,,,0,0.0,2.84
"Block Group 3, Census Tract 4513, Alameda County, California",135967,2283,,,867,0,196,1943,1432,13,867,06,001,451300,3,060014513003,,,196,22.61,0.91
"Block Group 1, Census Tract 4514.01, Alameda County, California",90434,1385,,,637,0,13,1166,755,12,637,06,001,451401,1,060014514011,,,13,2.04,1.59
"Block Group 2, Census Tract 4514.01, Alameda County, California",140617,2647,,,863,35,0,2085,1331,36,863,06,001,451401,2,060014514012,,,35,4.06,2.7
"Block Group 3, Census Tract 4514.01, Alameda County, California",56411,2384,,,827,0,54,1778,1371,53,879,06,001,451401,3,060014514013,,,54,6.53,3.87
"Block Group 1, Census Tract 4514.03, Alameda County, California",114536,807,,,289,0,5,652,389,12,306,06,001,451403,1,060014514031,,,5,1.73,3.08
"Block Group 2, Census Tract 4514.03, Alameda County, California",215833,1388,,,494,0,0,1122,812,21,494,06,001,451403,2,060014514032,,,0,0.0,2.59
"Block Group 1, Census Tract 4514.04, Alameda County, California",112569,1685,,,543,23,22,1160,731,58,550,06,001,451404,1,060014514041,,,45,8.29,7.93
"Block Group 2, Census Tract 4514.04, Alameda County, California",104301,2407,,,657,0,0,1906,1415,81,657,06,001,451404,2,060014514042,,,0,0.0,5.72
"Block Group 3, Census Tract 4514.04, Alameda County, California",78447,1139,,,427,0,0,877,727,49,462,06,001,451404,3,060014514043,,,0,0.0,6.74
"Block Group 4, Census Tract 4514.04, Alameda County, California",63679,1692,,,555,0,82,1385,1146,60,555,06,001,451404,4,060014514044,,,82,14.77,5.24
"Block Group 1, Census Tract 4515.01, Alameda County, California",64805,1769,,,743,0,113,1300,802,23,770,06,001,451501,1,060014515011,,,113,15.21,2.87
"Block Group 2, Census Tract 4515.01, Alameda County, California",213446,1550,,,496,9,0,1298,867,36,541,06,001,451501,2,060014515012,,,9,1.81,4.15
"Block Group 3, Census Tract 4515.01, Alameda County, California",164833,1167,,,488,0,0,1119,735,12,516,06,001,451501,3,060014515013,,,0,0.0,1.63
"Block Group 1, Census Tract 4515.03, Alameda County, California",155833,2145,,,814,25,0,1762,1350,22,941,06,001,451503,1,060014515031,,,25,3.07,1.63
"Block Group 2, Census Tract 4515.03, Alameda County, California",81563,822,,,343,32,0,635,467,0,357,06,001,451503,2,060014515032,,,32,9.33,0.0
"Block Group 3, Census Tract 4515.03, Alameda County, California",-666666666,674,,,258,47,0,521,276,0,258,06,001,451503,3,060014515033,,,47,18.22,0.0
"Block Group 4, Census Tract 4515.03, Alameda County, California",154671,756,,,257,0,17,584,453,20,257,06,001,451503,4,060014515034,,,17,6.61,4.42
"Block Group 5, Census Tract 4515.03, Alameda County, California",153494,1425,,,545,10,28,1162,736,0,601,06,001,451503,5,060014515035,,,38,6.97,0.0
"Block Group 1, Census Tract 4515.04, Alameda County, California",147813,1585,,,547,23,4,1248,961,38,569,06,001,451504,1,060014515041,,,27,4.94,3.95
"Block Group 1, Census Tract 4515.05, Alameda County, California",216910,1154,,,323,0,0,931,542,11,331,06,001,451505,1,060014515051,,,0,0.0,2.03
"Block Group 2, Census Tract 4515.05, Alameda County, California",192778,2280,,,890,0,0,1849,1375,24,890,06,001,451505,2,060014515052,,,0,0.0,1.75
